GeneA	GeneB	Zscore	Pvalue
CAV1	GJA1	0.445690173145526	0.0513157894736842
CAV1	GAS1	1.00159498050675	0
GJA1	GAS1	1.10604441378625	0
CAV1	FILIP1L	0.0360353370529898	0.880263157894737
GJA1	FILIP1L	0.274970636431974	0.239473684210526
GAS1	FILIP1L	0.484535052373981	0.0368421052631579
CAV1	PCP4	0.387913889015828	0.0986842105263158
GJA1	PCP4	0.238457317583806	0.303947368421053
GAS1	PCP4	0.92304376863516	0
FILIP1L	PCP4	0.24794744985912	0.281578947368421
CAV1	ACTG2	0.348163238739534	0.139473684210526
GJA1	ACTG2	0.444786979533904	0.0526315789473684
GAS1	ACTG2	0.877461885118623	0
FILIP1L	ACTG2	-0.0947342513092492	0.668421052631579
PCP4	ACTG2	0.574861661494146	0.0105263157894737
CAV1	GSTP1	0.755112763158829	0
GJA1	GSTP1	0.496544014476988	0.0315789473684211
GAS1	GSTP1	0.45055845707941	0.0460526315789474
FILIP1L	GSTP1	0.670745435733322	0.00657894736842105
PCP4	GSTP1	0.82316964976024	0
ACTG2	GSTP1	0.671599506996417	0.00657894736842105
CAV1	EDNRA	0.141269881846172	0.535526315789474
GJA1	EDNRA	-0.00793618999696418	0.969736842105263
GAS1	EDNRA	0.908019147963965	0
FILIP1L	EDNRA	0.0152987236999977	0.951315789473684
PCP4	EDNRA	0.224256498052298	0.335526315789474
ACTG2	EDNRA	0.294103065443562	0.210526315789474
GSTP1	EDNRA	0.448887228260398	0.0473684210526316
CAV1	MYLK	0.382274752772156	0.102631578947368
GJA1	MYLK	0.108098085209454	0.621052631578947
GAS1	MYLK	1.16214595763178	0
FILIP1L	MYLK	0.166128830083597	0.461842105263158
PCP4	MYLK	0.406333699789673	0.0815789473684211
ACTG2	MYLK	0.310772169875191	0.185526315789474
GSTP1	MYLK	0.854746304055682	0
EDNRA	MYLK	0.131380375489347	0.561842105263158
CAV1	ID3	0.543933673172617	0.0184210526315789
GJA1	ID3	0.486208652062949	0.0368421052631579
GAS1	ID3	0.210732527139131	0.361842105263158
FILIP1L	ID3	0.469379451563392	0.0421052631578947
PCP4	ID3	0.712068156980738	0.00394736842105263
ACTG2	ID3	0.619371415250541	0.00789473684210526
GSTP1	ID3	0.561476694492195	0.0131578947368421
EDNRA	ID3	0.330373990573831	0.159210526315789
MYLK	ID3	0.796318036772737	0
CAV1	TPM2	0.399675597208219	0.0881578947368421
GJA1	TPM2	0.227709926991111	0.327631578947368
GAS1	TPM2	1.07882628361791	0
FILIP1L	TPM2	0.0518395054585916	0.818421052631579
PCP4	TPM2	0.531046902061787	0.0210526315789474
ACTG2	TPM2	0.158165175368923	0.481578947368421
GSTP1	TPM2	0.643709718630555	0.00657894736842105
EDNRA	TPM2	0.148043522671248	0.513157894736842
MYLK	TPM2	0.284534365866725	0.226315789473684
ID3	TPM2	0.699155342128981	0.00394736842105263
CAV1	FHL1	-0.0318138655135191	0.9
GJA1	FHL1	0.16181857429362	0.469736842105263
GAS1	FHL1	0.792594059736749	0
FILIP1L	FHL1	0.0390366578802387	0.868421052631579
PCP4	FHL1	0.290353720745558	0.217105263157895
ACTG2	FHL1	0.155449796126604	0.489473684210526
GSTP1	FHL1	0.510798067894395	0.0236842105263158
EDNRA	FHL1	0.117071287842974	0.592105263157895
MYLK	FHL1	0.0571923049082803	0.805263157894737
ID3	FHL1	0.56589306482096	0.0118421052631579
TPM2	FHL1	-0.126148308681523	0.571052631578947
CAV1	FERMT2	0.128686866125682	0.567105263157895
GJA1	FERMT2	0.208905723441119	0.367105263157895
GAS1	FERMT2	1.12308235652472	0
FILIP1L	FERMT2	-0.0975962933832992	0.657894736842105
PCP4	FERMT2	0.237656155782876	0.305263157894737
ACTG2	FERMT2	0.207579833017781	0.369736842105263
GSTP1	FERMT2	0.765922265457954	0
EDNRA	FERMT2	0.246396398265092	0.284210526315789
MYLK	FERMT2	0.0312727669858457	0.901315789473684
ID3	FERMT2	0.543670974771684	0.0184210526315789
TPM2	FERMT2	-0.0998042831916297	0.646052631578947
FHL1	FERMT2	0.0543039762057316	0.814473684210526
CAV1	MYH11	0.323626752575867	0.168421052631579
GJA1	MYH11	0.296517811147153	0.207894736842105
GAS1	MYH11	0.665209405931518	0.00657894736842105
FILIP1L	MYH11	0.021498119674989	0.935526315789474
PCP4	MYH11	0.460360607681304	0.0421052631578947
ACTG2	MYH11	0.102252172512698	0.642105263157895
GSTP1	MYH11	0.552078926008369	0.0184210526315789
EDNRA	MYH11	0.139038636886344	0.54078947368421
MYLK	MYH11	0.393625594029587	0.0894736842105263
ID3	MYH11	0.501236117211381	0.0302631578947368
TPM2	MYH11	0.220061055795613	0.343421052631579
FHL1	MYH11	-0.0270146001619662	0.910526315789474
FERMT2	MYH11	0.0538753065453844	0.814473684210526
CAV1	COL6A2	0.165088749064004	0.461842105263158
GJA1	COL6A2	0.160914125926299	0.472368421052632
GAS1	COL6A2	0.643925178514424	0.00657894736842105
FILIP1L	COL6A2	0.0827878624734313	0.710526315789474
PCP4	COL6A2	0.344531577181541	0.140789473684211
ACTG2	COL6A2	0.0175837489023809	0.944736842105263
GSTP1	COL6A2	0.482849851802576	0.0368421052631579
EDNRA	COL6A2	0.0624009491122328	0.782894736842105
MYLK	COL6A2	0.280620836175022	0.232894736842105
ID3	COL6A2	0.587169333771948	0.00921052631578947
TPM2	COL6A2	0.0201041819799312	0.939473684210526
FHL1	COL6A2	0.191602444338937	0.405263157894737
FERMT2	COL6A2	0.201179367408641	0.381578947368421
MYH11	COL6A2	-0.073183518909459	0.743421052631579
CAV1	LMOD1	0.050094902424283	0.822368421052632
GJA1	LMOD1	0.155100236529363	0.490789473684211
GAS1	LMOD1	0.88138201708526	0
FILIP1L	LMOD1	0.114448668679879	0.603947368421053
PCP4	LMOD1	0.189314162400692	0.406578947368421
ACTG2	LMOD1	0.187724167810056	0.410526315789474
GSTP1	LMOD1	0.280814232253562	0.232894736842105
EDNRA	LMOD1	-0.161086023535063	0.472368421052632
MYLK	LMOD1	0.237332633284577	0.305263157894737
ID3	LMOD1	0.414555994057606	0.075
TPM2	LMOD1	0.154066791370811	0.493421052631579
FHL1	LMOD1	-0.191571436704498	0.405263157894737
FERMT2	LMOD1	0.0149123980759398	0.951315789473684
MYH11	LMOD1	0.158246339545451	0.480263157894737
COL6A2	LMOD1	0.0164316470287034	0.948684210526316
CAV1	CNN1	0.165404487475866	0.461842105263158
GJA1	CNN1	0.344707873745223	0.140789473684211
GAS1	CNN1	0.855293157761548	0
FILIP1L	CNN1	-0.215914895346717	0.351315789473684
PCP4	CNN1	0.341650381551282	0.142105263157895
ACTG2	CNN1	0.145936404202375	0.521052631578947
GSTP1	CNN1	0.726367250549443	0
EDNRA	CNN1	0.0591685674570644	0.796052631578947
MYLK	CNN1	0.29755178938882	0.205263157894737
ID3	CNN1	0.528962763922462	0.0210526315789474
TPM2	CNN1	0.325355776765222	0.163157894736842
FHL1	CNN1	-0.0771036773581563	0.730263157894737
FERMT2	CNN1	0.0687932785135413	0.761842105263158
MYH11	CNN1	0.284468992070307	0.226315789473684
COL6A2	CNN1	0.118286386552559	0.588157894736842
LMOD1	CNN1	0.114017962114658	0.607894736842105
CAV1	FLNC	0.117684950792108	0.589473684210526
GJA1	FLNC	0.197582297278268	0.390789473684211
GAS1	FLNC	0.890059056138738	0
FILIP1L	FLNC	-0.177514986143269	0.434210526315789
PCP4	FLNC	0.308176618076922	0.190789473684211
ACTG2	FLNC	0.0541658022968264	0.814473684210526
GSTP1	FLNC	0.613565606763535	0.00789473684210526
EDNRA	FLNC	-0.0484866730276616	0.825
MYLK	FLNC	0.298710180279364	0.203947368421053
ID3	FLNC	0.468930023585677	0.0421052631578947
TPM2	FLNC	0.171387641187008	0.444736842105263
FHL1	FLNC	-0.141674611315465	0.535526315789474
FERMT2	FLNC	-0.106236035103916	0.625
MYH11	FLNC	0.253774891079165	0.272368421052632
COL6A2	FLNC	-0.0051737124267715	0.984210526315789
LMOD1	FLNC	0.164499372848213	0.461842105263158
CNN1	FLNC	0.0335348932649795	0.889473684210526
CAV1	CRYAB	-0.0708517315210993	0.756578947368421
GJA1	CRYAB	0.0596154114102688	0.793421052631579
GAS1	CRYAB	0.738518089140136	0
FILIP1L	CRYAB	-0.220999891422164	0.342105263157895
PCP4	CRYAB	0.0564863068357883	0.809210526315789
ACTG2	CRYAB	-0.184585930638802	0.419736842105263
GSTP1	CRYAB	0.498164954892026	0.0315789473684211
EDNRA	CRYAB	0.0869744643298996	0.692105263157895
MYLK	CRYAB	-0.0370005035111611	0.876315789473684
ID3	CRYAB	0.506929088821735	0.0276315789473684
TPM2	CRYAB	-0.262352184326772	0.256578947368421
FHL1	CRYAB	0.0378174624478215	0.875
FERMT2	CRYAB	-0.0608572651870791	0.792105263157895
MYH11	CRYAB	-0.233381912259	0.314473684210526
COL6A2	CRYAB	0.0555752166632132	0.810526315789474
LMOD1	CRYAB	-0.188918909296884	0.406578947368421
CNN1	CRYAB	-0.223441792509017	0.335526315789474
FLNC	CRYAB	-0.196443730951898	0.392105263157895
CAV1	HPN	0.179171140203574	0.430263157894737
GJA1	HPN	-0.0277512854528307	0.907894736842105
GAS1	HPN	-0.511426101600221	0.0236842105263158
FILIP1L	HPN	0.2766300645965	0.235526315789474
PCP4	HPN	-0.112897751475399	0.610526315789474
ACTG2	HPN	-0.0624921957080305	0.782894736842105
GSTP1	HPN	-0.261334773337011	0.260526315789474
EDNRA	HPN	0.176973533336689	0.435526315789474
MYLK	HPN	0.229582537989519	0.322368421052632
ID3	HPN	-0.121258113264067	0.580263157894737
TPM2	HPN	0.332458628654397	0.155263157894737
FHL1	HPN	0.183551263617088	0.422368421052632
FERMT2	HPN	0.279071241108017	0.234210526315789
MYH11	HPN	0.300577220029664	0.201315789473684
COL6A2	HPN	0.329282751289218	0.160526315789474
LMOD1	HPN	0.436348990865278	0.0631578947368421
CNN1	HPN	0.223549823729163	0.335526315789474
FLNC	HPN	0.192368619089761	0.403947368421053
CRYAB	HPN	0.341927829137357	0.142105263157895
