GeneA	GeneB	Zscore	Pvalue
GSTP1	CAV1	0.755112763158829	0.0266666666666667
GSTP1	GJA1	0.496544014476988	0.135
CAV1	GJA1	0.445690173145526	0.169166666666667
GSTP1	GAS1	0.45055845707941	0.166666666666667
CAV1	GAS1	1.00159498050675	0.0025
GJA1	GAS1	1.10604441378625	0.000833333333333333
GSTP1	PCP4	0.82316964976024	0.0133333333333333
CAV1	PCP4	0.387913889015828	0.226666666666667
GJA1	PCP4	0.238457317583806	0.449166666666667
GAS1	PCP4	0.92304376863516	0.005
GSTP1	MYLK	0.854746304055682	0.00916666666666667
CAV1	MYLK	0.382274752772156	0.235
GJA1	MYLK	0.108098085209454	0.731666666666667
GAS1	MYLK	1.16214595763178	0.000833333333333333
PCP4	MYLK	0.406333699789673	0.205
GSTP1	ACTG2	0.671599506996417	0.0491666666666667
CAV1	ACTG2	0.348163238739534	0.275833333333333
GJA1	ACTG2	0.444786979533904	0.171666666666667
GAS1	ACTG2	0.877461885118623	0.00833333333333333
PCP4	ACTG2	0.574861661494146	0.0883333333333333
MYLK	ACTG2	0.310772169875191	0.324166666666667
GSTP1	KCNMB1	0.27326947579898	0.3925
CAV1	KCNMB1	-0.0877324638863963	0.791666666666667
GJA1	KCNMB1	0.121675253232621	0.695833333333333
GAS1	KCNMB1	0.753889377274738	0.0266666666666667
PCP4	KCNMB1	0.160132207316538	0.615
MYLK	KCNMB1	0.168016537773747	0.6
ACTG2	KCNMB1	0.168215344379674	0.599166666666667
GSTP1	FHL1	0.510798067894395	0.126666666666667
CAV1	FHL1	-0.0318138655135191	0.924166666666667
GJA1	FHL1	0.16181857429362	0.613333333333333
GAS1	FHL1	0.792594059736749	0.0183333333333333
PCP4	FHL1	0.290353720745558	0.3625
MYLK	FHL1	0.0571923049082803	0.863333333333333
ACTG2	FHL1	0.155449796126604	0.624166666666667
KCNMB1	FHL1	-0.137296164259969	0.659166666666667
GSTP1	COX7A1	0.76336189513968	0.0241666666666667
CAV1	COX7A1	0.308020067379364	0.326666666666667
GJA1	COX7A1	0.237931609860916	0.450833333333333
GAS1	COX7A1	0.84172028244125	0.00916666666666667
PCP4	COX7A1	0.38821836579886	0.226666666666667
MYLK	COX7A1	0.12377126771005	0.6925
ACTG2	COX7A1	0.102969323782937	0.745
KCNMB1	COX7A1	0.189134856201512	0.555
FHL1	COX7A1	0.180932759444627	0.573333333333333
GSTP1	EDNRA	0.448887228260398	0.166666666666667
CAV1	EDNRA	0.141269881846172	0.6525
GJA1	EDNRA	-0.00793618999696418	0.9825
GAS1	EDNRA	0.908019147963965	0.00583333333333333
PCP4	EDNRA	0.224256498052298	0.474166666666667
MYLK	EDNRA	0.131380375489347	0.676666666666667
ACTG2	EDNRA	0.294103065443562	0.350833333333333
KCNMB1	EDNRA	-0.12213706496673	0.694166666666667
FHL1	EDNRA	0.117071287842974	0.7
COX7A1	EDNRA	0.0213518191498075	0.950833333333333
GSTP1	TPM2	0.643709718630555	0.055
CAV1	TPM2	0.399675597208219	0.2125
GJA1	TPM2	0.227709926991111	0.468333333333333
GAS1	TPM2	1.07882628361791	0.000833333333333333
PCP4	TPM2	0.531046902061787	0.108333333333333
MYLK	TPM2	0.284534365866725	0.371666666666667
ACTG2	TPM2	0.158165175368923	0.6175
KCNMB1	TPM2	0.0522579070119404	0.871666666666667
FHL1	TPM2	-0.126148308681523	0.686666666666667
COX7A1	TPM2	0.0389550161934453	0.9
EDNRA	TPM2	0.148043522671248	0.644166666666667
GSTP1	DHCR24	0.100820066733306	0.75
CAV1	DHCR24	0.291398105097519	0.361666666666667
GJA1	DHCR24	0.281798257845759	0.38
GAS1	DHCR24	-0.545353923423121	0.1
PCP4	DHCR24	0.416421746964149	0.194166666666667
MYLK	DHCR24	0.55750633377043	0.0966666666666667
ACTG2	DHCR24	0.350314028143739	0.2725
KCNMB1	DHCR24	0.181794556728031	0.570833333333333
FHL1	DHCR24	0.293017161202525	0.355
COX7A1	DHCR24	0.410955195282978	0.2025
EDNRA	DHCR24	0.41520896751986	0.196666666666667
TPM2	DHCR24	0.556003526481511	0.0966666666666667
GSTP1	PTPRN2	0.096812038788681	0.761666666666667
CAV1	PTPRN2	0.587004489177262	0.0833333333333333
GJA1	PTPRN2	0.180614353833221	0.575
GAS1	PTPRN2	-0.24042358068153	0.445833333333333
PCP4	PTPRN2	0.247425976851316	0.431666666666667
MYLK	PTPRN2	0.347466674881039	0.276666666666667
ACTG2	PTPRN2	0.497777724243539	0.134166666666667
