GeneA	GeneB	Zscore	Pvalue
GSTP1	CAV1	0.755112763158829	0
GSTP1	GJA1	0.496544014476988	0.0238970588235294
CAV1	GJA1	0.445690173145526	0.0404411764705882
GSTP1	GAS1	0.45055845707941	0.0404411764705882
CAV1	GAS1	1.00159498050675	0
GJA1	GAS1	1.10604441378625	0
GSTP1	PCP4	0.82316964976024	0
CAV1	PCP4	0.387913889015828	0.0753676470588235
GJA1	PCP4	0.238457317583806	0.238970588235294
GAS1	PCP4	0.92304376863516	0
GSTP1	MYLK	0.854746304055682	0
CAV1	MYLK	0.382274752772156	0.0772058823529412
GJA1	MYLK	0.108098085209454	0.588235294117647
GAS1	MYLK	1.16214595763178	0
PCP4	MYLK	0.406333699789673	0.0606617647058824
GSTP1	ACTG2	0.671599506996417	0.00183823529411765
CAV1	ACTG2	0.348163238739534	0.0992647058823529
GJA1	ACTG2	0.444786979533904	0.0404411764705882
GAS1	ACTG2	0.877461885118623	0
PCP4	ACTG2	0.574861661494146	0.0110294117647059
MYLK	ACTG2	0.310772169875191	0.141544117647059
GSTP1	KCNMB1	0.27326947579898	0.196691176470588
CAV1	KCNMB1	-0.0877324638863963	0.637867647058823
GJA1	KCNMB1	0.121675253232621	0.547794117647059
GAS1	KCNMB1	0.753889377274738	0
PCP4	KCNMB1	0.160132207316538	0.424632352941176
MYLK	KCNMB1	0.168016537773747	0.397058823529412
ACTG2	KCNMB1	0.168215344379674	0.397058823529412
GSTP1	FHL1	0.510798067894395	0.0183823529411765
CAV1	FHL1	-0.0318138655135191	0.863970588235294
GJA1	FHL1	0.16181857429362	0.419117647058824
GAS1	FHL1	0.792594059736749	0
PCP4	FHL1	0.290353720745558	0.169117647058824
MYLK	FHL1	0.0571923049082803	0.772058823529412
ACTG2	FHL1	0.155449796126604	0.4375
KCNMB1	FHL1	-0.137296164259969	0.492647058823529
GSTP1	COX7A1	0.76336189513968	0
CAV1	COX7A1	0.308020067379364	0.147058823529412
GJA1	COX7A1	0.237931609860916	0.238970588235294
GAS1	COX7A1	0.84172028244125	0
PCP4	COX7A1	0.38821836579886	0.0753676470588235
MYLK	COX7A1	0.12377126771005	0.540441176470588
ACTG2	COX7A1	0.102969323782937	0.601102941176471
KCNMB1	COX7A1	0.189134856201512	0.345588235294118
