GeneA	GeneB	Zscore	Pvalue
TSPAN8	AMD1	-0.874014686986622	0
TSPAN8	BASP1	-0.787234786686888	0
AMD1	BASP1	-0.900710004062518	0
TSPAN8	DHCR24	-0.683763733032468	0.0043859649122807
AMD1	DHCR24	-0.494984843065127	0.0409356725146199
BASP1	DHCR24	-0.818954706245762	0
TSPAN8	STEAP1	-0.466464668048176	0.054093567251462
AMD1	STEAP1	-0.642018378345287	0.0087719298245614
BASP1	STEAP1	-0.374512941895621	0.124269005847953
DHCR24	STEAP1	-0.506043442209198	0.0350877192982456
TSPAN8	SORD	-0.369085929254684	0.12719298245614
AMD1	SORD	-0.814130624202549	0
BASP1	SORD	-0.539069639108921	0.0248538011695906
DHCR24	SORD	-0.584292186091744	0.0175438596491228
STEAP1	SORD	-0.284796548117926	0.238304093567251
TSPAN8	HIST2H2BE	-0.485933933433867	0.043859649122807
AMD1	HIST2H2BE	-0.612921720490977	0.0131578947368421
BASP1	HIST2H2BE	-0.387037361663901	0.10672514619883
DHCR24	HIST2H2BE	-0.658068770508215	0.00730994152046784
STEAP1	HIST2H2BE	-0.198374659422617	0.432748538011696
SORD	HIST2H2BE	-0.585407558713493	0.0175438596491228
TSPAN8	C1S	0.69419922633004	0.00292397660818713
AMD1	C1S	0.523083771573358	0.0277777777777778
BASP1	C1S	0.528105014300344	0.0277777777777778
DHCR24	C1S	0.499811772087531	0.0365497076023392
STEAP1	C1S	0.461990653650302	0.0584795321637427
SORD	C1S	0.351080756345666	0.162280701754386
HIST2H2BE	C1S	0.393285319889637	0.105263157894737
TSPAN8	FOXA1	-0.216871727179346	0.385964912280702
AMD1	FOXA1	-0.506196792255539	0.0350877192982456
BASP1	FOXA1	-0.625485237681175	0.0116959064327485
DHCR24	FOXA1	-0.479162661710322	0.0511695906432749
STEAP1	FOXA1	-0.279177729454137	0.25
SORD	FOXA1	-0.37710472507314	0.121345029239766
HIST2H2BE	FOXA1	-0.49853674551039	0.0380116959064327
C1S	FOXA1	0.386795348236347	0.10672514619883
TSPAN8	TM7SF2	-0.359175796713257	0.153508771929825
AMD1	TM7SF2	-0.591138037191545	0.0160818713450292
BASP1	TM7SF2	-0.513000966946685	0.0307017543859649
DHCR24	TM7SF2	-0.700131650305335	0.00292397660818713
STEAP1	TM7SF2	-0.586825559495436	0.0175438596491228
SORD	TM7SF2	-0.48898801748899	0.043859649122807
HIST2H2BE	TM7SF2	-0.800074216309585	0
C1S	TM7SF2	0.691476330460081	0.00292397660818713
FOXA1	TM7SF2	-0.520801389390175	0.0277777777777778
TSPAN8	TSPAN1	-0.275758701462826	0.251461988304094
AMD1	TSPAN1	-0.589335590212558	0.0160818713450292
BASP1	TSPAN1	-0.600772317313566	0.0131578947368421
DHCR24	TSPAN1	-0.548236120677359	0.0204678362573099
STEAP1	TSPAN1	-0.195837910183061	0.435672514619883
SORD	TSPAN1	-0.190546836345185	0.456140350877193
HIST2H2BE	TSPAN1	-0.295402673771366	0.22953216374269
C1S	TSPAN1	0.372816756603393	0.124269005847953
FOXA1	TSPAN1	-0.314617516986464	0.203216374269006
TM7SF2	TSPAN1	-0.54271956276884	0.0248538011695906
TSPAN8	EPCAM	-0.671557023350052	0.00730994152046784
AMD1	EPCAM	-0.348502547299414	0.165204678362573
BASP1	EPCAM	-0.568600844501492	0.0190058479532164
DHCR24	EPCAM	-0.235682854062204	0.346491228070175
STEAP1	EPCAM	-0.567643488563217	0.0190058479532164
SORD	EPCAM	-0.596943124549737	0.0131578947368421
HIST2H2BE	EPCAM	-0.164033138488277	0.511695906432749
C1S	EPCAM	0.436223281558487	0.0716374269005848
FOXA1	EPCAM	-0.265967682691935	0.266081871345029
TM7SF2	EPCAM	-0.554046236543545	0.0204678362573099
TSPAN1	EPCAM	-0.501713348006305	0.0365497076023392
TSPAN8	HOXB13	-0.404706766009746	0.0964912280701754
AMD1	HOXB13	-0.403024580829102	0.097953216374269
BASP1	HOXB13	-0.598953976464929	0.0131578947368421
DHCR24	HOXB13	-0.664561467921645	0.00730994152046784
STEAP1	HOXB13	-0.44981565752372	0.0657894736842105
SORD	HOXB13	-0.291805792084656	0.233918128654971
HIST2H2BE	HOXB13	-0.326200766083295	0.191520467836257
C1S	HOXB13	0.428742361135934	0.0730994152046784
FOXA1	HOXB13	-0.337391149250063	0.179824561403509
TM7SF2	HOXB13	-0.492750360205409	0.0423976608187134
TSPAN1	HOXB13	-0.674259189395236	0.00730994152046784
EPCAM	HOXB13	-0.368244334868046	0.128654970760234
TSPAN8	FAAH	-0.581576234629686	0.0175438596491228
AMD1	FAAH	-0.584695156801569	0.0175438596491228
BASP1	FAAH	-0.616420487319349	0.0131578947368421
DHCR24	FAAH	-0.689686302598327	0.00292397660818713
STEAP1	FAAH	-0.52323086339521	0.0277777777777778
SORD	FAAH	-0.568660704563023	0.0190058479532164
HIST2H2BE	FAAH	-0.43279787825252	0.0716374269005848
C1S	FAAH	0.294597403185263	0.230994152046784
FOXA1	FAAH	-0.251981463538595	0.307017543859649
TM7SF2	FAAH	-0.574466005723447	0.0175438596491228
TSPAN1	FAAH	-0.332955547213514	0.18859649122807
EPCAM	FAAH	-0.363304509685789	0.141812865497076
HOXB13	FAAH	-0.170404639304511	0.497076023391813
TSPAN8	PTPRN2	-0.518832742190026	0.0277777777777778
