GeneA	GeneB	Zscore	Pvalue
PCP4	GJA1	0.238457317583806	0.326190476190476
PCP4	FILIP1L	0.24794744985912	0.301190476190476
GJA1	FILIP1L	0.274970636431974	0.253571428571429
PCP4	GAS1	0.92304376863516	0.00238095238095238
GJA1	GAS1	1.10604441378625	0.00119047619047619
FILIP1L	GAS1	0.484535052373981	0.0619047619047619
PCP4	FLNA	0.547261547474663	0.0428571428571429
GJA1	FLNA	0.398339103712728	0.10952380952381
FILIP1L	FLNA	0.0281311124425346	0.892857142857143
GAS1	FLNA	0.654320500764222	0.0202380952380952
PCP4	ACTG2	0.574861661494146	0.030952380952381
GJA1	ACTG2	0.444786979533904	0.0845238095238095
FILIP1L	ACTG2	-0.0947342513092492	0.683333333333333
GAS1	ACTG2	0.877461885118623	0.00238095238095238
FLNA	ACTG2	0.337933025551678	0.161904761904762
PCP4	KCNMB1	0.160132207316538	0.501190476190476
GJA1	KCNMB1	0.121675253232621	0.611904761904762
FILIP1L	KCNMB1	-0.031872277971347	0.878571428571429
GAS1	KCNMB1	0.753889377274738	0.00952380952380952
FLNA	KCNMB1	-0.0714216863114551	0.747619047619048
ACTG2	KCNMB1	0.168215344379674	0.485714285714286
PCP4	GSTP1	0.82316964976024	0.00476190476190476
GJA1	GSTP1	0.496544014476988	0.0595238095238095
FILIP1L	GSTP1	0.670745435733322	0.0178571428571429
GAS1	GSTP1	0.45055845707941	0.0821428571428571
FLNA	GSTP1	0.726570538581914	0.0142857142857143
ACTG2	GSTP1	0.671599506996417	0.0178571428571429
KCNMB1	GSTP1	0.27326947579898	0.255952380952381
PCP4	MYLK	0.406333699789673	0.102380952380952
GJA1	MYLK	0.108098085209454	0.647619047619048
FILIP1L	MYLK	0.166128830083597	0.488095238095238
GAS1	MYLK	1.16214595763178	0
FLNA	MYLK	0.335573441973267	0.163095238095238
ACTG2	MYLK	0.310772169875191	0.2
KCNMB1	MYLK	0.168016537773747	0.485714285714286
GSTP1	MYLK	0.854746304055682	0.00357142857142857
PCP4	CAV1	0.387913889015828	0.113095238095238
GJA1	CAV1	0.445690173145526	0.0845238095238095
FILIP1L	CAV1	0.0360353370529898	0.85952380952381
GAS1	CAV1	1.00159498050675	0.00238095238095238
FLNA	CAV1	0.474158452064959	0.0678571428571429
ACTG2	CAV1	0.348163238739534	0.152380952380952
KCNMB1	CAV1	-0.0877324638863963	0.701190476190476
GSTP1	CAV1	0.755112763158829	0.00952380952380952
MYLK	CAV1	0.382274752772156	0.117857142857143
PCP4	CNN1	0.341650381551282	0.160714285714286
GJA1	CNN1	0.344707873745223	0.154761904761905
FILIP1L	CNN1	-0.215914895346717	0.371428571428571
GAS1	CNN1	0.855293157761548	0.00357142857142857
FLNA	CNN1	0.323422357680902	0.175
ACTG2	CNN1	0.145936404202375	0.544047619047619
KCNMB1	CNN1	-0.0725451055085078	0.744047619047619
GSTP1	CNN1	0.726367250549443	0.0142857142857143
MYLK	CNN1	0.29755178938882	0.223809523809524
CAV1	CNN1	0.165404487475866	0.49047619047619
PCP4	COX7A1	0.38821836579886	0.113095238095238
GJA1	COX7A1	0.237931609860916	0.327380952380952
FILIP1L	COX7A1	0.222384951610681	0.361904761904762
GAS1	COX7A1	0.84172028244125	0.00476190476190476
FLNA	COX7A1	0.220493523803756	0.366666666666667
ACTG2	COX7A1	0.102969323782937	0.664285714285714
KCNMB1	COX7A1	0.189134856201512	0.430952380952381
GSTP1	COX7A1	0.76336189513968	0.00833333333333333
MYLK	COX7A1	0.12377126771005	0.604761904761905
CAV1	COX7A1	0.308020067379364	0.208333333333333
CNN1	COX7A1	0.231081254920339	0.341666666666667
PCP4	ID3	0.712068156980738	0.0142857142857143
GJA1	ID3	0.486208652062949	0.0619047619047619
FILIP1L	ID3	0.469379451563392	0.0690476190476191
GAS1	ID3	0.210732527139131	0.382142857142857
FLNA	ID3	0.564655721552914	0.0345238095238095
ACTG2	ID3	0.619371415250541	0.0226190476190476
KCNMB1	ID3	0.260840590424269	0.278571428571429
GSTP1	ID3	0.561476694492195	0.0369047619047619
MYLK	ID3	0.796318036772737	0.00476190476190476
CAV1	ID3	0.543933673172617	0.0428571428571429
CNN1	ID3	0.528962763922462	0.0464285714285714
COX7A1	ID3	0.705179204657154	0.0142857142857143
PCP4	TPM2	0.531046902061787	0.0452380952380952
GJA1	TPM2	0.227709926991111	0.348809523809524
FILIP1L	TPM2	0.0518395054585916	0.801190476190476
GAS1	TPM2	1.07882628361791	0.00238095238095238
FLNA	TPM2	0.291241110445347	0.23452380952381
ACTG2	TPM2	0.158165175368923	0.508333333333333
KCNMB1	TPM2	0.0522579070119404	0.8
GSTP1	TPM2	0.643709718630555	0.0226190476190476
MYLK	TPM2	0.284534365866725	0.244047619047619
CAV1	TPM2	0.399675597208219	0.10952380952381
CNN1	TPM2	0.325355776765222	0.173809523809524
COX7A1	TPM2	0.0389550161934453	0.846428571428571
ID3	TPM2	0.699155342128981	0.0142857142857143
PCP4	PPP1R12B	0.336222317961298	0.161904761904762
GJA1	PPP1R12B	0.203268236858376	0.4
FILIP1L	PPP1R12B	-0.0463706810016443	0.820238095238095
GAS1	PPP1R12B	0.717932488915289	0.0142857142857143
FLNA	PPP1R12B	0.174853800388041	0.455952380952381
ACTG2	PPP1R12B	0.244869722512587	0.311904761904762
KCNMB1	PPP1R12B	-0.154963229588479	0.520238095238095
GSTP1	PPP1R12B	0.502244255558421	0.0583333333333333
MYLK	PPP1R12B	0.250597163556638	0.296428571428571
CAV1	PPP1R12B	-0.00158015660747965	0.994047619047619
CNN1	PPP1R12B	0.0212778903170016	0.928571428571429
COX7A1	PPP1R12B	0.161560623564929	0.497619047619048
ID3	PPP1R12B	0.418944893268506	0.094047619047619
TPM2	PPP1R12B	0.152141702958956	0.526190476190476
PCP4	COL6A2	0.344531577181541	0.154761904761905
GJA1	COL6A2	0.160914125926299	0.497619047619048
FILIP1L	COL6A2	0.0827878624734313	0.717857142857143
GAS1	COL6A2	0.643925178514424	0.0226190476190476
FLNA	COL6A2	-0.221842773149395	0.363095238095238
ACTG2	COL6A2	0.0175837489023809	0.944047619047619
KCNMB1	COL6A2	-0.00709346221142881	0.980952380952381
GSTP1	COL6A2	0.482849851802576	0.0630952380952381
MYLK	COL6A2	0.280620836175022	0.246428571428571
CAV1	COL6A2	0.165088749064004	0.491666666666667
