GeneA	GeneB	Zscore	Pvalue
GSTP1	CAV1	0.755112763158829	0.0128676470588235
GSTP1	GJA1	0.496544014476988	0.123161764705882
CAV1	GJA1	0.445690173145526	0.167279411764706
GSTP1	GAS1	0.45055845707941	0.161764705882353
CAV1	GAS1	1.00159498050675	0
GJA1	GAS1	1.10604441378625	0
GSTP1	PCP4	0.82316964976024	0.00735294117647059
CAV1	PCP4	0.387913889015828	0.242647058823529
GJA1	PCP4	0.238457317583806	0.431985294117647
GAS1	PCP4	0.92304376863516	0
GSTP1	MYLK	0.854746304055682	0.00551470588235294
CAV1	MYLK	0.382274752772156	0.246323529411765
GJA1	MYLK	0.108098085209454	0.685661764705882
GAS1	MYLK	1.16214595763178	0
PCP4	MYLK	0.406333699789673	0.213235294117647
GSTP1	ACTG2	0.671599506996417	0.0257352941176471
CAV1	ACTG2	0.348163238739534	0.284926470588235
GJA1	ACTG2	0.444786979533904	0.167279411764706
GAS1	ACTG2	0.877461885118623	0.00183823529411765
PCP4	ACTG2	0.574861661494146	0.0625
MYLK	ACTG2	0.310772169875191	0.338235294117647
GSTP1	KCNMB1	0.27326947579898	0.386029411764706
CAV1	KCNMB1	-0.0877324638863963	0.735294117647059
GJA1	KCNMB1	0.121675253232621	0.661764705882353
GAS1	KCNMB1	0.753889377274738	0.0128676470588235
PCP4	KCNMB1	0.160132207316538	0.568014705882353
MYLK	KCNMB1	0.168016537773747	0.553308823529412
ACTG2	KCNMB1	0.168215344379674	0.553308823529412
GSTP1	FHL1	0.510798067894395	0.106617647058824
CAV1	FHL1	-0.0318138655135191	0.893382352941177
GJA1	FHL1	0.16181857429362	0.566176470588235
GAS1	FHL1	0.792594059736749	0.00919117647058824
PCP4	FHL1	0.290353720745558	0.363970588235294
MYLK	FHL1	0.0571923049082803	0.834558823529412
ACTG2	FHL1	0.155449796126604	0.577205882352941
KCNMB1	FHL1	-0.137296164259969	0.617647058823529
GSTP1	COX7A1	0.76336189513968	0.0128676470588235
CAV1	COX7A1	0.308020067379364	0.34375
GJA1	COX7A1	0.237931609860916	0.433823529411765
GAS1	COX7A1	0.84172028244125	0.00735294117647059
PCP4	COX7A1	0.38821836579886	0.242647058823529
MYLK	COX7A1	0.12377126771005	0.65625
ACTG2	COX7A1	0.102969323782937	0.704044117647059
KCNMB1	COX7A1	0.189134856201512	0.5
FHL1	COX7A1	0.180932759444627	0.518382352941177
GSTP1	EDNRA	0.448887228260398	0.165441176470588
CAV1	EDNRA	0.141269881846172	0.615808823529412
GJA1	EDNRA	-0.00793618999696418	0.965073529411765
GAS1	EDNRA	0.908019147963965	0
PCP4	EDNRA	0.224256498052298	0.455882352941176
MYLK	EDNRA	0.131380375489347	0.630514705882353
ACTG2	EDNRA	0.294103065443562	0.363970588235294
KCNMB1	EDNRA	-0.12213706496673	0.661764705882353
FHL1	EDNRA	0.117071287842974	0.669117647058823
COX7A1	EDNRA	0.0213518191498075	0.930147058823529
GSTP1	TPM2	0.643709718630555	0.0330882352941176
CAV1	TPM2	0.399675597208219	0.222426470588235
GJA1	TPM2	0.227709926991111	0.452205882352941
GAS1	TPM2	1.07882628361791	0
PCP4	TPM2	0.531046902061787	0.0900735294117647
MYLK	TPM2	0.284534365866725	0.369485294117647
ACTG2	TPM2	0.158165175368923	0.569852941176471
KCNMB1	TPM2	0.0522579070119404	0.845588235294118
FHL1	TPM2	-0.126148308681523	0.648897058823529
COX7A1	TPM2	0.0389550161934453	0.878676470588235
EDNRA	TPM2	0.148043522671248	0.599264705882353
GSTP1	FILIP1L	0.670745435733322	0.0257352941176471
CAV1	FILIP1L	0.0360353370529898	0.887867647058823
GJA1	FILIP1L	0.274970636431974	0.382352941176471
GAS1	FILIP1L	0.484535052373981	0.137867647058824
PCP4	FILIP1L	0.24794744985912	0.417279411764706
MYLK	FILIP1L	0.166128830083597	0.555147058823529
ACTG2	FILIP1L	-0.0947342513092492	0.727941176470588
KCNMB1	FILIP1L	-0.031872277971347	0.893382352941177
FHL1	FILIP1L	0.0390366578802387	0.878676470588235
COX7A1	FILIP1L	0.222384951610681	0.455882352941176
EDNRA	FILIP1L	0.0152987236999977	0.944852941176471
TPM2	FILIP1L	0.0518395054585916	0.847426470588235
GSTP1	FLNA	0.726570538581914	0.0165441176470588
CAV1	FLNA	0.474158452064959	0.143382352941176
GJA1	FLNA	0.398339103712728	0.226102941176471
GAS1	FLNA	0.654320500764222	0.03125
PCP4	FLNA	0.547261547474663	0.0827205882352941
MYLK	FLNA	0.335573441973267	0.303308823529412
ACTG2	FLNA	0.337933025551678	0.301470588235294
KCNMB1	FLNA	-0.0714216863114551	0.784926470588235
FHL1	FLNA	0.216677572243534	0.459558823529412
COX7A1	FLNA	0.220493523803756	0.455882352941176
EDNRA	FLNA	0.233916703529682	0.439338235294118
TPM2	FLNA	0.291241110445347	0.363970588235294
FILIP1L	FLNA	0.0281311124425346	0.908088235294118
GSTP1	CNN1	0.726367250549443	0.0165441176470588
CAV1	CNN1	0.165404487475866	0.556985294117647
GJA1	CNN1	0.344707873745223	0.292279411764706
GAS1	CNN1	0.855293157761548	0.00551470588235294
PCP4	CNN1	0.341650381551282	0.297794117647059
MYLK	CNN1	0.29755178938882	0.356617647058824
ACTG2	CNN1	0.145936404202375	0.599264705882353
KCNMB1	CNN1	-0.0725451055085078	0.78125
FHL1	CNN1	-0.0771036773581563	0.768382352941177
COX7A1	CNN1	0.231081254920339	0.444852941176471
EDNRA	CNN1	0.0591685674570644	0.832720588235294
TPM2	CNN1	0.325355776765222	0.318014705882353
FILIP1L	CNN1	-0.215914895346717	0.459558823529412
FLNA	CNN1	0.323422357680902	0.321691176470588
GSTP1	ID3	0.561476694492195	0.0753676470588235
CAV1	ID3	0.543933673172617	0.0845588235294118
GJA1	ID3	0.486208652062949	0.136029411764706
GAS1	ID3	0.210732527139131	0.466911764705882
PCP4	ID3	0.712068156980738	0.0165441176470588
MYLK	ID3	0.796318036772737	0.00919117647058824
ACTG2	ID3	0.619371415250541	0.0459558823529412
KCNMB1	ID3	0.260840590424269	0.400735294117647
FHL1	ID3	0.56589306482096	0.0698529411764706
COX7A1	ID3	0.705179204657154	0.0165441176470588
EDNRA	ID3	0.330373990573831	0.316176470588235
TPM2	ID3	0.699155342128981	0.0183823529411765
FILIP1L	ID3	0.469379451563392	0.145220588235294
FLNA	ID3	0.564655721552914	0.0735294117647059
CNN1	ID3	0.528962763922462	0.0900735294117647
GSTP1	PPP1R12B	0.502244255558421	0.119485294117647
CAV1	PPP1R12B	-0.00158015660747965	0.994485294117647
GJA1	PPP1R12B	0.203268236858376	0.479779411764706
GAS1	PPP1R12B	0.717932488915289	0.0165441176470588
PCP4	PPP1R12B	0.336222317961298	0.301470588235294
MYLK	PPP1R12B	0.250597163556638	0.413602941176471
ACTG2	PPP1R12B	0.244869722512587	0.422794117647059
KCNMB1	PPP1R12B	-0.154963229588479	0.579044117647059
FHL1	PPP1R12B	-0.111467900398327	0.676470588235294
COX7A1	PPP1R12B	0.161560623564929	0.566176470588235
EDNRA	PPP1R12B	0.0369479444677322	0.886029411764706
TPM2	PPP1R12B	0.152141702958956	0.584558823529412
FILIP1L	PPP1R12B	-0.0463706810016443	0.863970588235294
FLNA	PPP1R12B	0.174853800388041	0.529411764705882
CNN1	PPP1R12B	0.0212778903170016	0.930147058823529
ID3	PPP1R12B	0.418944893268506	0.198529411764706
