GeneA	GeneB	Zscore	Pvalue
DHCR24	PTPRN2	-0.618506135247067	0.00476190476190476
DHCR24	TSPAN8	-0.683763733032468	0
PTPRN2	TSPAN8	-0.518832742190026	0.0238095238095238
DHCR24	STEAP1	-0.506043442209198	0.0273809523809524
PTPRN2	STEAP1	-0.155079838589674	0.572619047619048
TSPAN8	STEAP1	-0.466464668048176	0.0404761904761905
DHCR24	FAAH	-0.689686302598327	0
PTPRN2	FAAH	-0.559739552584795	0.0142857142857143
TSPAN8	FAAH	-0.581576234629686	0.0119047619047619
STEAP1	FAAH	-0.52323086339521	0.0238095238095238
DHCR24	HIST2H2BE	-0.658068770508215	0.00119047619047619
PTPRN2	HIST2H2BE	-0.518671529264177	0.0238095238095238
TSPAN8	HIST2H2BE	-0.485933933433867	0.0357142857142857
STEAP1	HIST2H2BE	-0.198374659422617	0.473809523809524
FAAH	HIST2H2BE	-0.43279787825252	0.0535714285714286
DHCR24	SORD	-0.584292186091744	0.0107142857142857
PTPRN2	SORD	-0.398119056990179	0.0916666666666667
TSPAN8	SORD	-0.369085929254684	0.128571428571429
STEAP1	SORD	-0.284796548117926	0.279761904761905
FAAH	SORD	-0.568660704563023	0.0130952380952381
HIST2H2BE	SORD	-0.585407558713493	0.0107142857142857
DHCR24	C1S	0.499811772087531	0.0285714285714286
PTPRN2	C1S	0.637230352514669	0.00238095238095238
TSPAN8	C1S	0.69419922633004	0
STEAP1	C1S	0.461990653650302	0.0428571428571429
FAAH	C1S	0.294597403185263	0.255952380952381
HIST2H2BE	C1S	0.393285319889637	0.1
SORD	C1S	0.351080756345666	0.161904761904762
DHCR24	NEDD4L	-0.668006705482533	0
PTPRN2	NEDD4L	-0.398165546365872	0.0916666666666667
TSPAN8	NEDD4L	-0.459047887663636	0.0428571428571429
STEAP1	NEDD4L	-0.553223726701625	0.0142857142857143
FAAH	NEDD4L	-0.170077029603297	0.528571428571429
HIST2H2BE	NEDD4L	-0.243712183846521	0.35952380952381
SORD	NEDD4L	-0.240981405467466	0.366666666666667
C1S	NEDD4L	0.721215037544367	0
DHCR24	HOXB13	-0.664561467921645	0
PTPRN2	HOXB13	-1.03917230166503	0
TSPAN8	HOXB13	-0.404706766009746	0.0845238095238095
STEAP1	HOXB13	-0.44981565752372	0.0452380952380952
FAAH	HOXB13	-0.170404639304511	0.528571428571429
HIST2H2BE	HOXB13	-0.326200766083295	0.197619047619048
SORD	HOXB13	-0.291805792084656	0.26547619047619
C1S	HOXB13	0.428742361135934	0.0595238095238095
NEDD4L	HOXB13	-0.318813206633137	0.211904761904762
DHCR24	COX7A1	0.410955195282978	0.0773809523809524
PTPRN2	COX7A1	0.340481263567112	0.175
TSPAN8	COX7A1	0.52228651576414	0.0238095238095238
STEAP1	COX7A1	0.343880568370055	0.171428571428571
FAAH	COX7A1	0.502993104665808	0.0273809523809524
HIST2H2BE	COX7A1	0.243207396873981	0.360714285714286
SORD	COX7A1	0.386874727487952	0.104761904761905
C1S	COX7A1	-0.153339298388108	0.573809523809524
NEDD4L	COX7A1	0.778919716044413	0
HOXB13	COX7A1	0.375761589433979	0.120238095238095
DHCR24	KLK2	-0.452432609012787	0.0452380952380952
PTPRN2	KLK2	-0.353561448736031	0.158333333333333
TSPAN8	KLK2	-0.73385261459835	0
STEAP1	KLK2	-0.256533227839766	0.326190476190476
FAAH	KLK2	-0.431639593810164	0.0583333333333333
HIST2H2BE	KLK2	-0.444914102689479	0.0488095238095238
SORD	KLK2	-0.616844958741231	0.00476190476190476
C1S	KLK2	0.30863382484752	0.228571428571429
NEDD4L	KLK2	-0.299291651772755	0.248809523809524
HOXB13	KLK2	-0.693768721930903	0
COX7A1	KLK2	0.332438695424597	0.18452380952381
DHCR24	FOXA1	-0.479162661710322	0.0404761904761905
PTPRN2	FOXA1	-0.508260425233421	0.0261904761904762
TSPAN8	FOXA1	-0.216871727179346	0.411904761904762
STEAP1	FOXA1	-0.279177729454137	0.289285714285714
FAAH	FOXA1	-0.251981463538595	0.332142857142857
HIST2H2BE	FOXA1	-0.49853674551039	0.0297619047619048
SORD	FOXA1	-0.37710472507314	0.119047619047619
C1S	FOXA1	0.386795348236347	0.104761904761905
NEDD4L	FOXA1	-0.208040469088243	0.44047619047619
