GeneA	GeneB	Zscore	Pvalue
GSTP1	CAV1	0.755112763158829	0
GSTP1	GJA1	0.496544014476988	0.03125
CAV1	GJA1	0.445690173145526	0.0604166666666667
GSTP1	GAS1	0.45055845707941	0.0583333333333333
CAV1	GAS1	1.00159498050675	0
GJA1	GAS1	1.10604441378625	0
GSTP1	PCP4	0.82316964976024	0
CAV1	PCP4	0.387913889015828	0.0958333333333333
GJA1	PCP4	0.238457317583806	0.3
GAS1	PCP4	0.92304376863516	0
GSTP1	MYLK	0.854746304055682	0
CAV1	MYLK	0.382274752772156	0.1
GJA1	MYLK	0.108098085209454	0.572916666666667
GAS1	MYLK	1.16214595763178	0
PCP4	MYLK	0.406333699789673	0.0854166666666667
GSTP1	ACTG2	0.671599506996417	0
CAV1	ACTG2	0.348163238739534	0.14375
GJA1	ACTG2	0.444786979533904	0.0604166666666667
GAS1	ACTG2	0.877461885118623	0
PCP4	ACTG2	0.574861661494146	0.00833333333333333
MYLK	ACTG2	0.310772169875191	0.185416666666667
GSTP1	KCNMB1	0.27326947579898	0.258333333333333
CAV1	KCNMB1	-0.0877324638863963	0.65625
GJA1	KCNMB1	0.121675253232621	0.535416666666667
GAS1	KCNMB1	0.753889377274738	0
PCP4	KCNMB1	0.160132207316538	0.433333333333333
MYLK	KCNMB1	0.168016537773747	0.425
ACTG2	KCNMB1	0.168215344379674	0.425
GSTP1	FHL1	0.510798067894395	0.025
CAV1	FHL1	-0.0318138655135191	0.8625
GJA1	FHL1	0.16181857429362	0.433333333333333
GAS1	FHL1	0.792594059736749	0
PCP4	FHL1	0.290353720745558	0.21875
MYLK	FHL1	0.0571923049082803	0.775
ACTG2	FHL1	0.155449796126604	0.44375
KCNMB1	FHL1	-0.137296164259969	0.504166666666667
GSTP1	COX7A1	0.76336189513968	0
CAV1	COX7A1	0.308020067379364	0.1875
GJA1	COX7A1	0.237931609860916	0.3
GAS1	COX7A1	0.84172028244125	0
PCP4	COX7A1	0.38821836579886	0.09375
MYLK	COX7A1	0.12377126771005	0.533333333333333
ACTG2	COX7A1	0.102969323782937	0.597916666666667
KCNMB1	COX7A1	0.189134856201512	0.383333333333333
FHL1	COX7A1	0.180932759444627	0.395833333333333
GSTP1	EDNRA	0.448887228260398	0.0583333333333333
CAV1	EDNRA	0.141269881846172	0.489583333333333
GJA1	EDNRA	-0.00793618999696418	0.964583333333333
GAS1	EDNRA	0.908019147963965	0
PCP4	EDNRA	0.224256498052298	0.325
MYLK	EDNRA	0.131380375489347	0.516666666666667
ACTG2	EDNRA	0.294103065443562	0.2125
KCNMB1	EDNRA	-0.12213706496673	0.533333333333333
FHL1	EDNRA	0.117071287842974	0.547916666666667
COX7A1	EDNRA	0.0213518191498075	0.902083333333333
GSTP1	TPM2	0.643709718630555	0
CAV1	TPM2	0.399675597208219	0.0875
GJA1	TPM2	0.227709926991111	0.320833333333333
GAS1	TPM2	1.07882628361791	0
PCP4	TPM2	0.531046902061787	0.01875
MYLK	TPM2	0.284534365866725	0.229166666666667
ACTG2	TPM2	0.158165175368923	0.435416666666667
KCNMB1	TPM2	0.0522579070119404	0.791666666666667
FHL1	TPM2	-0.126148308681523	0.53125
COX7A1	TPM2	0.0389550161934453	0.8375
EDNRA	TPM2	0.148043522671248	0.464583333333333
GSTP1	FILIP1L	0.670745435733322	0
CAV1	FILIP1L	0.0360353370529898	0.85
GJA1	FILIP1L	0.274970636431974	0.254166666666667
