GeneA	GeneB	Zscore	Pvalue
GSTP1	CAV1	0.755112763158829	0.0276315789473684
GSTP1	GJA1	0.496544014476988	0.147368421052632
CAV1	GJA1	0.445690173145526	0.197368421052632
GSTP1	GAS1	0.45055845707941	0.192105263157895
CAV1	GAS1	1.00159498050675	0.00131578947368421
GJA1	GAS1	1.10604441378625	0
GSTP1	PCP4	0.82316964976024	0.0118421052631579
CAV1	PCP4	0.387913889015828	0.284210526315789
GJA1	PCP4	0.238457317583806	0.531578947368421
GAS1	PCP4	0.92304376863516	0.00526315789473684
GSTP1	MYLK	0.854746304055682	0.00921052631578947
CAV1	MYLK	0.382274752772156	0.292105263157895
GJA1	MYLK	0.108098085209454	0.775
GAS1	MYLK	1.16214595763178	0
PCP4	MYLK	0.406333699789673	0.244736842105263
GSTP1	ACTG2	0.671599506996417	0.0513157894736842
CAV1	ACTG2	0.348163238739534	0.339473684210526
GJA1	ACTG2	0.444786979533904	0.197368421052632
GAS1	ACTG2	0.877461885118623	0.00789473684210526
PCP4	ACTG2	0.574861661494146	0.0973684210526316
MYLK	ACTG2	0.310772169875191	0.389473684210526
GSTP1	KCNMB1	0.27326947579898	0.456578947368421
CAV1	KCNMB1	-0.0877324638863963	0.814473684210526
GJA1	KCNMB1	0.121675253232621	0.747368421052632
GAS1	KCNMB1	0.753889377274738	0.0276315789473684
PCP4	KCNMB1	0.160132207316538	0.672368421052632
MYLK	KCNMB1	0.168016537773747	0.661842105263158
ACTG2	KCNMB1	0.168215344379674	0.660526315789474
GSTP1	FHL1	0.510798067894395	0.136842105263158
CAV1	FHL1	-0.0318138655135191	0.922368421052632
GJA1	FHL1	0.16181857429362	0.669736842105263
GAS1	FHL1	0.792594059736749	0.0171052631578947
PCP4	FHL1	0.290353720745558	0.432894736842105
MYLK	FHL1	0.0571923049082803	0.880263157894737
ACTG2	FHL1	0.155449796126604	0.682894736842105
KCNMB1	FHL1	-0.137296164259969	0.713157894736842
GSTP1	COX7A1	0.76336189513968	0.025
CAV1	COX7A1	0.308020067379364	0.394736842105263
GJA1	COX7A1	0.237931609860916	0.531578947368421
GAS1	COX7A1	0.84172028244125	0.0105263157894737
PCP4	COX7A1	0.38821836579886	0.284210526315789
MYLK	COX7A1	0.12377126771005	0.743421052631579
ACTG2	COX7A1	0.102969323782937	0.781578947368421
KCNMB1	COX7A1	0.189134856201512	0.622368421052632
FHL1	COX7A1	0.180932759444627	0.643421052631579
GSTP1	EDNRA	0.448887228260398	0.193421052631579
CAV1	EDNRA	0.141269881846172	0.70921052631579
GJA1	EDNRA	-0.00793618999696418	0.985526315789474
GAS1	EDNRA	0.908019147963965	0.00657894736842105
PCP4	EDNRA	0.224256498052298	0.551315789473684
MYLK	EDNRA	0.131380375489347	0.719736842105263
ACTG2	EDNRA	0.294103065443562	0.426315789473684
KCNMB1	EDNRA	-0.12213706496673	0.746052631578947
FHL1	EDNRA	0.117071287842974	0.753947368421053
COX7A1	EDNRA	0.0213518191498075	0.953947368421053
GSTP1	TPM2	0.643709718630555	0.0565789473684211
CAV1	TPM2	0.399675597208219	0.260526315789474
GJA1	TPM2	0.227709926991111	0.544736842105263
GAS1	TPM2	1.07882628361791	0
PCP4	TPM2	0.531046902061787	0.121052631578947
MYLK	TPM2	0.284534365866725	0.438157894736842
ACTG2	TPM2	0.158165175368923	0.677631578947368
KCNMB1	TPM2	0.0522579070119404	0.885526315789474
FHL1	TPM2	-0.126148308681523	0.735526315789474
COX7A1	TPM2	0.0389550161934453	0.910526315789474
EDNRA	TPM2	0.148043522671248	0.696052631578947
GSTP1	FILIP1L	0.670745435733322	0.0513157894736842
CAV1	FILIP1L	0.0360353370529898	0.91578947368421
GJA1	FILIP1L	0.274970636431974	0.455263157894737
GAS1	FILIP1L	0.484535052373981	0.165789473684211
PCP4	FILIP1L	0.24794744985912	0.517105263157895
MYLK	FILIP1L	0.166128830083597	0.663157894736842
ACTG2	FILIP1L	-0.0947342513092492	0.803947368421053
KCNMB1	FILIP1L	-0.031872277971347	0.922368421052632
FHL1	FILIP1L	0.0390366578802387	0.910526315789474
COX7A1	FILIP1L	0.222384951610681	0.553947368421053
EDNRA	FILIP1L	0.0152987236999977	0.972368421052632
TPM2	FILIP1L	0.0518395054585916	0.886842105263158
GSTP1	COL6A2	0.482849851802576	0.165789473684211
CAV1	COL6A2	0.165088749064004	0.663157894736842
GJA1	COL6A2	0.160914125926299	0.671052631578947
GAS1	COL6A2	0.643925178514424	0.0565789473684211
PCP4	COL6A2	0.344531577181541	0.344736842105263
MYLK	COL6A2	0.280620836175022	0.442105263157895
ACTG2	COL6A2	0.0175837489023809	0.967105263157895
KCNMB1	COL6A2	-0.00709346221142881	0.985526315789474
FHL1	COL6A2	0.191602444338937	0.618421052631579
COX7A1	COL6A2	0.209004819377972	0.581578947368421
EDNRA	COL6A2	0.0624009491122328	0.865789473684211
TPM2	COL6A2	0.0201041819799312	0.95921052631579
FILIP1L	COL6A2	0.0827878624734313	0.817105263157895
GSTP1	MYH11	0.552078926008369	0.107894736842105
CAV1	MYH11	0.323626752575867	0.382894736842105
GJA1	MYH11	0.296517811147153	0.418421052631579
GAS1	MYH11	0.665209405931518	0.0526315789473684
PCP4	MYH11	0.460360607681304	0.184210526315789
MYLK	MYH11	0.393625594029587	0.278947368421053
ACTG2	MYH11	0.102252172512698	0.785526315789474
KCNMB1	MYH11	0.0992690768239808	0.79078947368421
FHL1	MYH11	-0.0270146001619662	0.931578947368421
COX7A1	MYH11	0.265982742267528	0.471052631578947
EDNRA	MYH11	0.139038636886344	0.711842105263158
TPM2	MYH11	0.220061055795613	0.556578947368421
FILIP1L	MYH11	0.021498119674989	0.953947368421053
COL6A2	MYH11	-0.073183518909459	0.838157894736842
GSTP1	LMOD1	0.280814232253562	0.442105263157895
CAV1	LMOD1	0.050094902424283	0.892105263157895
GJA1	LMOD1	0.155100236529363	0.682894736842105
GAS1	LMOD1	0.88138201708526	0.00789473684210526
PCP4	LMOD1	0.189314162400692	0.622368421052632
MYLK	LMOD1	0.237332633284577	0.531578947368421
ACTG2	LMOD1	0.187724167810056	0.625
KCNMB1	LMOD1	-0.233979311270826	0.538157894736842
FHL1	LMOD1	-0.191571436704498	0.618421052631579
COX7A1	LMOD1	0.373390326752971	0.3
EDNRA	LMOD1	-0.161086023535063	0.669736842105263
TPM2	LMOD1	0.154066791370811	0.684210526315789
FILIP1L	LMOD1	0.114448668679879	0.757894736842105
COL6A2	LMOD1	0.0164316470287034	0.971052631578947
MYH11	LMOD1	0.158246339545451	0.677631578947368
GSTP1	CNN1	0.726367250549443	0.0328947368421053
CAV1	CNN1	0.165404487475866	0.663157894736842
GJA1	CNN1	0.344707873745223	0.344736842105263
GAS1	CNN1	0.855293157761548	0.00921052631578947
PCP4	CNN1	0.341650381551282	0.347368421052632
MYLK	CNN1	0.29755178938882	0.415789473684211
ACTG2	CNN1	0.145936404202375	0.702631578947368
KCNMB1	CNN1	-0.0725451055085078	0.840789473684211
FHL1	CNN1	-0.0771036773581563	0.825
COX7A1	CNN1	0.231081254920339	0.54078947368421
EDNRA	CNN1	0.0591685674570644	0.875
TPM2	CNN1	0.325355776765222	0.380263157894737
FILIP1L	CNN1	-0.215914895346717	0.569736842105263
COL6A2	CNN1	0.118286386552559	0.751315789473684
MYH11	CNN1	0.284468992070307	0.438157894736842
LMOD1	CNN1	0.114017962114658	0.757894736842105
GSTP1	FLNC	0.613565606763535	0.0710526315789474
CAV1	FLNC	0.117684950792108	0.752631578947368
GJA1	FLNC	0.197582297278268	0.607894736842105
GAS1	FLNC	0.890059056138738	0.00657894736842105
PCP4	FLNC	0.308176618076922	0.394736842105263
MYLK	FLNC	0.298710180279364	0.411842105263158
ACTG2	FLNC	0.0541658022968264	0.882894736842105
KCNMB1	FLNC	0.0423164223613405	0.903947368421053
FHL1	FLNC	-0.141674611315465	0.70921052631579
COX7A1	FLNC	0.16693210216997	0.663157894736842
EDNRA	FLNC	-0.0484866730276616	0.894736842105263
TPM2	FLNC	0.171387641187008	0.656578947368421
FILIP1L	FLNC	-0.177514986143269	0.651315789473684
