GeneA	GeneB	Zscore	Pvalue
GSTP1	CAV1	0.755112763158829	0
GSTP1	GJA1	0.496544014476988	0.0202205882352941
CAV1	GJA1	0.445690173145526	0.0330882352941176
GSTP1	GAS1	0.45055845707941	0.0330882352941176
CAV1	GAS1	1.00159498050675	0
GJA1	GAS1	1.10604441378625	0
GSTP1	PCP4	0.82316964976024	0
CAV1	PCP4	0.387913889015828	0.0625
GJA1	PCP4	0.238457317583806	0.283088235294118
GAS1	PCP4	0.92304376863516	0
GSTP1	MYLK	0.854746304055682	0
CAV1	MYLK	0.382274752772156	0.0661764705882353
GJA1	MYLK	0.108098085209454	0.595588235294118
GAS1	MYLK	1.16214595763178	0
PCP4	MYLK	0.406333699789673	0.0496323529411765
GSTP1	ACTG2	0.671599506996417	0.00367647058823529
CAV1	ACTG2	0.348163238739534	0.104779411764706
GJA1	ACTG2	0.444786979533904	0.0330882352941176
GAS1	ACTG2	0.877461885118623	0
PCP4	ACTG2	0.574861661494146	0.00735294117647059
MYLK	ACTG2	0.310772169875191	0.154411764705882
GSTP1	KCNMB1	0.27326947579898	0.227941176470588
CAV1	KCNMB1	-0.0877324638863963	0.659926470588235
GJA1	KCNMB1	0.121675253232621	0.551470588235294
GAS1	KCNMB1	0.753889377274738	0
PCP4	KCNMB1	0.160132207316538	0.459558823529412
MYLK	KCNMB1	0.168016537773747	0.430147058823529
ACTG2	KCNMB1	0.168215344379674	0.430147058823529
GSTP1	FHL1	0.510798067894395	0.0165441176470588
CAV1	FHL1	-0.0318138655135191	0.869485294117647
GJA1	FHL1	0.16181857429362	0.455882352941176
GAS1	FHL1	0.792594059736749	0
PCP4	FHL1	0.290353720745558	0.194852941176471
MYLK	FHL1	0.0571923049082803	0.779411764705882
ACTG2	FHL1	0.155449796126604	0.476102941176471
KCNMB1	FHL1	-0.137296164259969	0.509191176470588
GSTP1	COX7A1	0.76336189513968	0
CAV1	COX7A1	0.308020067379364	0.163602941176471
GJA1	COX7A1	0.237931609860916	0.283088235294118
GAS1	COX7A1	0.84172028244125	0
PCP4	COX7A1	0.38821836579886	0.0625
MYLK	COX7A1	0.12377126771005	0.547794117647059
ACTG2	COX7A1	0.102969323782937	0.608455882352941
KCNMB1	COX7A1	0.189134856201512	0.373161764705882
FHL1	COX7A1	0.180932759444627	0.395220588235294
GSTP1	EDNRA	0.448887228260398	0.0330882352941176
CAV1	EDNRA	0.141269881846172	0.505514705882353
GJA1	EDNRA	-0.00793618999696418	0.957720588235294
GAS1	EDNRA	0.908019147963965	0
PCP4	EDNRA	0.224256498052298	0.306985294117647
MYLK	EDNRA	0.131380375489347	0.523897058823529
ACTG2	EDNRA	0.294103065443562	0.185661764705882
KCNMB1	EDNRA	-0.12213706496673	0.551470588235294
FHL1	EDNRA	0.117071287842974	0.566176470588235
COX7A1	EDNRA	0.0213518191498075	0.911764705882353
GSTP1	TPM2	0.643709718630555	0.00367647058823529
CAV1	TPM2	0.399675597208219	0.0514705882352941
GJA1	TPM2	0.227709926991111	0.305147058823529
GAS1	TPM2	1.07882628361791	0
PCP4	TPM2	0.531046902061787	0.0128676470588235
MYLK	TPM2	0.284534365866725	0.204044117647059
ACTG2	TPM2	0.158165175368923	0.472426470588235
KCNMB1	TPM2	0.0522579070119404	0.794117647058823
FHL1	TPM2	-0.126148308681523	0.545955882352941
COX7A1	TPM2	0.0389550161934453	0.84375
EDNRA	TPM2	0.148043522671248	0.488970588235294
GSTP1	FILIP1L	0.670745435733322	0.00367647058823529
CAV1	FILIP1L	0.0360353370529898	0.847426470588235
GJA1	FILIP1L	0.274970636431974	0.227941176470588
GAS1	FILIP1L	0.484535052373981	0.0220588235294118
PCP4	FILIP1L	0.24794744985912	0.272058823529412
MYLK	FILIP1L	0.166128830083597	0.433823529411765
ACTG2	FILIP1L	-0.0947342513092492	0.628676470588235
KCNMB1	FILIP1L	-0.031872277971347	0.867647058823529
FHL1	FILIP1L	0.0390366578802387	0.84375
COX7A1	FILIP1L	0.222384951610681	0.310661764705882
EDNRA	FILIP1L	0.0152987236999977	0.9375
TPM2	FILIP1L	0.0518395054585916	0.797794117647059
GSTP1	FLNA	0.726570538581914	0
